mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__learning_rate_init,param_clf__hidden_layer_sizes,param_clf__alpha,param_clf__activation,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
150.1554584980011,30.09699649332003,0.3523230075836182,0.05244652415475341,0.00046415888336127773,"(256, 256)",0.001,tanh,"{'clf__learning_rate_init': 0.00046415888336127773, 'clf__hidden_layer_sizes': (256, 256), 'clf__alpha': 0.001, 'clf__activation': 'tanh'}",0.6653848407605989,0.7983473419158067,0.750754947969802,0.7000098199672669,0.7535830448011751,0.73361599908293,0.04618969467179831,25
61.67699141502381,5.921064087930742,0.28011131286621094,0.029601548153134732,0.01,"(128,)",0.00021544346900318823,tanh,"{'clf__learning_rate_init': 0.01, 'clf__hidden_layer_sizes': (128,), 'clf__alpha': 0.00021544346900318823, 'clf__activation': 'tanh'}",0.6514861855790923,0.7925275738553748,0.7566244984016868,0.6939148936170212,0.7591193648795159,0.7307345032665382,0.050853427221212937,28
123.10862889289857,42.377744077584296,0.3145150184631348,0.027256838260359146,0.005994842503189409,"(256, 256)",4.641588833612772e-05,relu,"{'clf__learning_rate_init': 0.005994842503189409, 'clf__hidden_layer_sizes': (256, 256), 'clf__alpha': 4.641588833612772e-05, 'clf__activation': 'relu'}",0.6555916908382409,0.8210554314288754,0.7504862953138816,0.6952864157119476,0.745811912006435,0.7336463490598761,0.05592127779081731,24
81.69220280647278,20.931955982694493,0.24660100936889648,0.009558302092592714,0.00046415888336127773,"(128,)",2.1544346900318822e-06,tanh,"{'clf__learning_rate_init': 0.00046415888336127773, 'clf__hidden_layer_sizes': (128,), 'clf__alpha': 2.1544346900318822e-06, 'clf__activation': 'tanh'}",0.6626490580410769,0.8048196616661347,0.7909440250289057,0.7154500818330605,0.7675619906970237,0.7482849634532402,0.052534196791555215,8
94.43692359924316,16.640096368603952,0.2475749969482422,0.006788964818127586,0.0002782559402207126,"(128, 128)",1e-05,tanh,"{'clf__learning_rate_init': 0.0002782559402207126, 'clf__hidden_layer_sizes': (128, 128), 'clf__alpha': 1e-05, 'clf__activation': 'tanh'}",0.6691387594855117,0.7876866333297868,0.7381010678092906,0.6842553191489361,0.7558738152694715,0.7270111190085993,0.04430536910217324,33
96.65107955932618,9.49057768896764,0.2473140239715576,0.014754453783434127,0.0001668100537200059,"(128, 128)",0.001,tanh,"{'clf__learning_rate_init': 0.0001668100537200059, 'clf__hidden_layer_sizes': (128, 128), 'clf__alpha': 0.001, 'clf__activation': 'tanh'}",0.6769285986346723,0.7960314927119907,0.7470176154526287,0.7001080196399345,0.7717343405728676,0.7383640134024188,0.0441629550194875,19
58.8638295173645,9.860953671764523,0.23843345642089844,0.01756594339662085,0.003593813663804626,"(128, 128)",1e-06,relu,"{'clf__learning_rate_init': 0.003593813663804626, 'clf__hidden_layer_sizes': (128, 128), 'clf__alpha': 1e-06, 'clf__activation': 'relu'}",0.6487980135360816,0.7819555271837428,0.7371828878460178,0.682468085106383,0.7428146749204351,0.7186438377185321,0.04716655596159381,38
191.42297930717467,25.04650623774164,0.3049786567687988,0.044176350808533354,0.0001668100537200059,"(256, 128)",2.1544346900318823e-05,relu,"{'clf__learning_rate_init': 0.0001668100537200059, 'clf__hidden_layer_sizes': (256, 128), 'clf__alpha': 2.1544346900318823e-05, 'clf__activation': 'relu'}",0.6748923266238902,0.8194382381104374,0.7704346051826159,0.7005597381342064,0.769695379988109,0.7470040576078517,0.052283407947402355,9
72.50066456794738,8.250834942167918,0.2586402893066406,0.023901362094525334,0.002154434690031882,"(128,)",0.0001,relu,"{'clf__learning_rate_init': 0.002154434690031882, 'clf__hidden_layer_sizes': (128,), 'clf__alpha': 0.0001, 'clf__activation': 'relu'}",0.6541487211039817,0.8030996205270065,0.7572366183772019,0.697911620294599,0.7719301927045081,0.7368653546014594,0.05364875416133259,21
64.94071917533874,8.279946895165937,0.252366828918457,0.01159318445358779,0.002154434690031882,"(128,)",2.1544346900318823e-05,tanh,"{'clf__learning_rate_init': 0.002154434690031882, 'clf__hidden_layer_sizes': (128,), 'clf__alpha': 2.1544346900318823e-05, 'clf__activation': 'tanh'}",0.6563021886261757,0.7991452991452991,0.7603346255866149,0.6919050736497545,0.7377015353408177,0.7290777444697324,0.05027705955718918,31
136.4364296913147,47.94993134578816,0.3203211784362793,0.059619632047230135,0.002154434690031882,"(256, 256)",0.001,relu,"{'clf__learning_rate_init': 0.002154434690031882, 'clf__hidden_layer_sizes': (256, 256), 'clf__alpha': 0.001, 'clf__activation': 'relu'}",0.6604223433242506,0.7983508883923821,0.7499387880024484,0.6999410801963993,0.7568530759276746,0.733101235168631,0.047931174757570645,26
57.84263143539429,13.0587993279372,0.3031476497650146,0.06838306263903661,0.005994842503189409,"(128,)",2.1544346900318822e-06,tanh,"{'clf__learning_rate_init': 0.005994842503189409, 'clf__hidden_layer_sizes': (128,), 'clf__alpha': 2.1544346900318822e-06, 'clf__activation': 'tanh'}",0.6542219682986141,0.7980742632194915,0.7529517785485955,0.706834697217676,0.7384254887559891,0.7301016392080732,0.047980762814043676,30
150.27855563163757,21.202891300295462,0.30333733558654785,0.021528017126287616,0.000774263682681127,"(256, 128)",4.641588833612772e-05,tanh,"{'clf__learning_rate_init': 0.000774263682681127, 'clf__hidden_layer_sizes': (256, 128), 'clf__alpha': 4.641588833612772e-05, 'clf__activation': 'tanh'}",0.659488441592687,0.8002659857431641,0.7406073590423723,0.6882258592471358,0.75468121568216,0.7286537722615039,0.04973305597871534,32
124.69159097671509,22.605668458853398,0.2914372444152832,0.0081131680440443,0.01,"(256, 128)",2.1544346900318823e-05,relu,"{'clf__learning_rate_init': 0.01, 'clf__hidden_layer_sizes': (256, 128), 'clf__alpha': 2.1544346900318823e-05, 'clf__activation': 'relu'}",0.6542512671764671,0.7921800191509736,0.7410188396925798,0.6876955810147299,0.7522680376315881,0.7254827489332676,0.04880397875952496,34
74.22311630249024,12.923213315138414,0.2558735847473145,0.007699715556429793,0.005994842503189409,"(128, 128)",2.1544346900318822e-06,tanh,"{'clf__learning_rate_init': 0.005994842503189409, 'clf__hidden_layer_sizes': (128, 128), 'clf__alpha': 2.1544346900318822e-06, 'clf__activation': 'tanh'}",0.6329912689343998,0.7764904067808633,0.7247364483438754,0.6769918166939444,0.7443045500647012,0.7111028981635569,0.05065321739538801,39
67.25189542770386,13.330546241673359,0.2199314594268799,0.00892209308392189,0.001291549665014884,"(128,)",2.1544346900318822e-06,relu,"{'clf__learning_rate_init': 0.001291549665014884, 'clf__hidden_layer_sizes': (128,), 'clf__alpha': 2.1544346900318822e-06, 'clf__activation': 'relu'}",0.6600487826316251,0.8039401354754052,0.7576310956947561,0.7142487725040918,0.7776483754765152,0.7427034323564787,0.05066631381841856,14
60.8765664100647,8.580085695049027,0.2285254955291748,0.015316443057563293,0.002154434690031882,"(128,)",0.00046415888336127773,tanh,"{'clf__learning_rate_init': 0.002154434690031882, 'clf__hidden_layer_sizes': (128,), 'clf__alpha': 0.00046415888336127773, 'clf__activation': 'tanh'}",0.6635719726934457,0.7986700712841791,0.7629429368156158,0.6983960720130933,0.7675375091805686,0.7382237123973805,0.04956455229246185,20
72.95528659820556,14.270935367276241,0.2510122776031494,0.0343476705569491,0.001291549665014884,"(128, 128)",1e-05,relu,"{'clf__learning_rate_init': 0.001291549665014884, 'clf__hidden_layer_sizes': (128, 128), 'clf__alpha': 1e-05, 'clf__activation': 'relu'}",0.6464687527467698,0.7879490725963754,0.7442154662313815,0.6850867430441898,0.7467876753051446,0.7221015419847723,0.05004946005717506,37
157.4011610507965,17.501237086618588,0.32805871963500977,0.05252896705438897,0.000774263682681127,"(256,)",1e-06,relu,"{'clf__learning_rate_init': 0.000774263682681127, 'clf__hidden_layer_sizes': (256,), 'clf__alpha': 1e-06, 'clf__activation': 'relu'}",0.668534470129794,0.801358300528425,0.7685880432564783,0.7053715220949264,0.7655370195502396,0.7418778711119727,0.04800641221871449,15
58.711022567749026,13.725397757497136,0.23889527320861817,0.01293993957691515,0.003593813663804626,"(128, 128)",2.1544346900318822e-06,relu,"{'clf__learning_rate_init': 0.003593813663804626, 'clf__hidden_layer_sizes': (128, 128), 'clf__alpha': 2.1544346900318822e-06, 'clf__activation': 'relu'}",0.6502006973132929,0.7867680958967266,0.759994558933551,0.6812765957446809,0.7435631098520618,0.7243606115480625,0.05077230258156513,35
210.3142406463623,41.28319577191552,0.306010103225708,0.01830481858269272,0.0001668100537200059,"(256, 128)",1e-06,relu,"{'clf__learning_rate_init': 0.0001668100537200059, 'clf__hidden_layer_sizes': (256, 128), 'clf__alpha': 1e-06, 'clf__activation': 'relu'}",0.674701883917846,0.8193070184771429,0.7702679725226145,0.6964844517184943,0.7653761410135349,0.7452274935299265,0.0526697547672169,12
525.3989323139191,383.8467195258887,0.3087022304534912,0.022874507686154982,0.0001668100537200059,"(256, 128)",0.001,relu,"{'clf__learning_rate_init': 0.0001668100537200059, 'clf__hidden_layer_sizes': (256, 128), 'clf__alpha': 0.001, 'clf__activation': 'relu'}",0.676126541853447,0.8185445260134057,0.7538393525130926,0.702975450081833,0.7748644773196237,0.7452700695562805,0.05077020742527035,11
1008.6642093658447,90.08623044562867,0.2959984302520752,0.012030909176187146,0.0001,"(256,)",0.0001,relu,"{'clf__learning_rate_init': 0.0001, 'clf__hidden_layer_sizes': (256,), 'clf__alpha': 0.0001, 'clf__activation': 'relu'}",0.7076228355453986,0.8404404723906799,0.7895259470856287,0.7200130932896891,0.7520477039834925,0.7619300104589778,0.04843425549005143,1
358.9848808288574,289.8117939132679,0.3005403518676758,0.011629025666039437,0.0001668100537200059,"(256,)",0.0001,relu,"{'clf__learning_rate_init': 0.0001668100537200059, 'clf__hidden_layer_sizes': (256,), 'clf__alpha': 0.0001, 'clf__activation': 'relu'}",0.7079268114031233,0.8306521970422385,0.7887914031150105,0.7148183306055647,0.7447731962368411,0.7573923876805557,0.04641451368470735,4
138.112375497818,31.409831072737767,0.30991787910461427,0.02514586231589056,0.00046415888336127773,"(256, 128)",0.00021544346900318823,tanh,"{'clf__learning_rate_init': 0.00046415888336127773, 'clf__hidden_layer_sizes': (256, 128), 'clf__alpha': 0.00021544346900318823, 'clf__activation': 'tanh'}",0.6613415956168879,0.8050572755966947,0.7396415697476706,0.686887070376432,0.7621340887629839,0.7310123200201339,0.05162699174244141,27
74.53233218193054,25.009208171696446,0.30508880615234374,0.017752516116400465,0.005994842503189409,"(256, 128)",4.641588833612772e-05,tanh,"{'clf__learning_rate_init': 0.005994842503189409, 'clf__hidden_layer_sizes': (256, 128), 'clf__alpha': 4.641588833612772e-05, 'clf__activation': 'tanh'}",0.3039905071635756,0.7751143738695607,0.7586648983200708,0.3004353518821604,0.7743153918791312,0.5825041046228998,0.2289347139324361,40
110.71709084510803,39.52097403006516,0.29566283226013185,0.004586743617687064,0.001291549665014884,"(256, 256)",1e-06,relu,"{'clf__learning_rate_init': 0.001291549665014884, 'clf__hidden_layer_sizes': (256, 256), 'clf__alpha': 1e-06, 'clf__activation': 'relu'}",0.6623231080249627,0.8406709933680889,0.7461232401550704,0.6951554828150573,0.7867310180813485,0.7462007684889056,0.06357423007134413,10
100.2217930316925,34.46347283173548,0.2491685390472412,0.0149267342911606,0.00046415888336127773,"(128,)",4.641588833612782e-06,relu,"{'clf__learning_rate_init': 0.00046415888336127773, 'clf__hidden_layer_sizes': (128,), 'clf__alpha': 4.641588833612782e-06, 'clf__activation': 'relu'}",0.6775072514722686,0.814749796077597,0.7889376317758281,0.7183404255319148,0.7640331549679992,0.7527136519651216,0.0492469540345844,7
239.2170078754425,66.23553061468994,0.2836115837097168,0.013242261905713273,0.0001,"(256,)",4.641588833612772e-05,tanh,"{'clf__learning_rate_init': 0.0001, 'clf__hidden_layer_sizes': (256,), 'clf__alpha': 4.641588833612772e-05, 'clf__activation': 'tanh'}",0.7008071840848495,0.838614036954286,0.7816534040671972,0.7214762684124387,0.7657853320742838,0.7616672451186111,0.04828348703464694,2
127.15944833755493,48.59539368244131,0.23667521476745607,0.02571380865946104,0.0001668100537200059,"(128,)",1e-06,relu,"{'clf__learning_rate_init': 0.0001668100537200059, 'clf__hidden_layer_sizes': (128,), 'clf__alpha': 1e-06, 'clf__activation': 'relu'}",0.6802247223931325,0.8363655708054047,0.7854281439162075,0.712671031096563,0.7563109852061694,0.7542000906834954,0.054640335306300324,6
84.31487350463867,12.354414917285286,0.23487186431884766,0.012530263256344546,0.00046415888336127773,"(128, 128)",0.0001,tanh,"{'clf__learning_rate_init': 0.00046415888336127773, 'clf__hidden_layer_sizes': (128, 128), 'clf__alpha': 0.0001, 'clf__activation': 'tanh'}",0.6522149951656853,0.783966379402064,0.7344011426239542,0.6856661211129296,0.7559437624593432,0.7224384801527952,0.04761288870665206,36
245.37614378929138,69.9294807181225,0.29632415771484377,0.0183050902970849,0.0001,"(256,)",2.1544346900318823e-05,tanh,"{'clf__learning_rate_init': 0.0001, 'clf__hidden_layer_sizes': (256,), 'clf__alpha': 2.1544346900318823e-05, 'clf__activation': 'tanh'}",0.7007009756526323,0.8386033975245595,0.7814867714071958,0.7214631751227496,0.7658063162312454,0.7616121271876766,0.04829566263322116,3
151.83578538894653,39.05728207128572,0.30596394538879396,0.013964413828762741,0.000774263682681127,"(256,)",4.641588833612782e-06,tanh,"{'clf__learning_rate_init': 0.000774263682681127, 'clf__hidden_layer_sizes': (256,), 'clf__alpha': 4.641588833612782e-06, 'clf__activation': 'tanh'}",0.6643447305968181,0.7979430435861972,0.7621743861796911,0.7165270049099837,0.7515615710138843,0.7385101472573149,0.04526891341257629,18
164.64499979019166,19.748260291313866,0.30597453117370604,0.014256938450096275,0.0001,"(256, 256)",4.641588833612772e-05,tanh,"{'clf__learning_rate_init': 0.0001, 'clf__hidden_layer_sizes': (256, 256), 'clf__alpha': 4.641588833612772e-05, 'clf__activation': 'tanh'}",0.6769871963903782,0.8253537610384083,0.7865639665374414,0.7055744680851064,0.7770713111600741,0.7543101406422817,0.054698408851789136,5
69.06482782363892,19.159234985066583,0.2584399223327637,0.01059394155594977,0.005994842503189409,"(128,)",0.00046415888336127773,relu,"{'clf__learning_rate_init': 0.005994842503189409, 'clf__hidden_layer_sizes': (128,), 'clf__alpha': 0.00046415888336127773, 'clf__activation': 'relu'}",0.6612390495444025,0.8015604496932298,0.7635958647894987,0.6975810147299509,0.7728639876892945,0.7393680732892753,0.05182114714980782,16
109.78980741500854,19.400608090808785,0.2918988227844238,0.016226816230964895,0.002154434690031882,"(256, 128)",2.1544346900318823e-05,tanh,"{'clf__learning_rate_init': 0.002154434690031882, 'clf__hidden_layer_sizes': (256, 128), 'clf__alpha': 2.1544346900318823e-05, 'clf__activation': 'tanh'}",0.6606347601886847,0.8187644075610881,0.7386485751207236,0.6882618657937807,0.7458818591963068,0.7304382935721169,0.05433010065818383,29
66.03807315826415,21.631823538134405,0.25039219856262207,0.014848759533343872,0.003593813663804626,"(128,)",0.001,tanh,"{'clf__learning_rate_init': 0.003593813663804626, 'clf__hidden_layer_sizes': (128,), 'clf__alpha': 0.001, 'clf__activation': 'tanh'}",0.6947606281679412,0.7999964535234245,0.7628443174862273,0.6964615384615385,0.7703668730108767,0.7448859621300016,0.04211037762945145,13
160.0963291168213,17.583283745305796,0.2892142295837402,0.00444143403947863,0.002154434690031882,"(256,)",0.00021544346900318823,relu,"{'clf__learning_rate_init': 0.002154434690031882, 'clf__hidden_layer_sizes': (256,), 'clf__alpha': 0.00021544346900318823, 'clf__activation': 'relu'}",0.6718855292842284,0.7955349859914176,0.7553220431204515,0.6952045826513911,0.7621410834819712,0.7360176449058919,0.04555445538705399,22
110.87740311622619,35.25929799611131,0.2823200702667236,0.03146534447789351,0.005994842503189409,"(256,)",0.00046415888336127773,tanh,"{'clf__learning_rate_init': 0.005994842503189409, 'clf__hidden_layer_sizes': (256,), 'clf__alpha': 0.00046415888336127773, 'clf__activation': 'tanh'}",0.6647256160089068,0.7991984962939319,0.7682853839352513,0.6929034369885434,0.7713146574336376,0.7392855181320541,0.05131646790075453,17
101.52762999534608,18.00979053171673,0.14871973991394044,0.04517093140647422,0.003593813663804626,"(256,)",4.641588833612772e-05,relu,"{'clf__learning_rate_init': 0.003593813663804626, 'clf__hidden_layer_sizes': (256,), 'clf__alpha': 4.641588833612772e-05, 'clf__activation': 'relu'}",0.6616455714746126,0.7939390715324326,0.7526729238930832,0.709099836333879,0.7523624663379149,0.7339439739143844,0.04501936546892165,23
